,Company,TypeName,Ram,OpSys,Weight,Touchscreen,IPS,PPI,Cpu_Name,HDD,SSD,Gpu brand
545,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,0,128,Intel
546,Lenovo,Notebook,4,Windows,1.87,0,0,157.3505121487356,Intel Core i5,500,0,Intel
547,Lenovo,Notebook,4,Others,2.15,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
548,HP,Notebook,4,Windows,1.86,0,0,141.21199808219862,Intel Core i3,500,0,Intel
549,Lenovo,Notebook,8,Windows,1.99,0,1,141.21199808219862,Intel Core i7,0,512,Intel
550,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,0,128,Intel
551,Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,256,Intel
552,Dell,Gaming,16,Windows,4.42,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
553,HP,Notebook,8,Windows,2.65,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
554,HP,Notebook,8,Windows,2.63,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
555,Asus,Notebook,4,Linux,2.0,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
556,Mediacom,Notebook,4,Windows,1.35,0,1,165.6321180513006,Other Intel Processor,0,0,Intel
557,Lenovo,Notebook,6,Windows,2.8,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
558,HP,Notebook,6,Windows,1.91,0,1,141.21199808219862,AMD Processor,0,128,AMD
559,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
560,Acer,2 in 1 Convertible,4,Windows,1.25,1,1,189.90579052433608,Other Intel Processor,0,0,Intel
561,Lenovo,Notebook,4,Windows,2.05,0,0,141.21199808219862,Intel Core i3,0,128,Intel
562,HP,Ultrabook,16,Windows,1.16,1,1,276.053530085501,Other Intel Processor,0,512,Intel
563,Lenovo,Notebook,8,Windows,3.4,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia
564,Asus,Notebook,8,Windows,2.5,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
565,Dell,Ultrabook,8,Windows,1.21,1,1,331.2642361026012,Intel Core i5,0,128,Intel
566,Dell,Notebook,4,Windows,1.93,0,0,100.45466986113652,Intel Core i5,500,0,Intel
567,Fujitsu,Notebook,8,Windows,2.2,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
568,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Other Intel Processor,500,0,Intel
569,Lenovo,Notebook,4,Windows,2.02,0,0,111.93520355955212,Intel Core i5,500,0,Intel
570,HP,Workstation,8,Windows,3.14,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia
571,HP,Notebook,8,Windows,1.94,0,0,111.93520355955212,Other Intel Processor,2000,0,Intel
572,HP,Notebook,6,Windows,1.95,0,1,141.21199808219862,AMD Processor,0,256,AMD
573,Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,256,Intel
574,Lenovo,Notebook,4,Windows,2.05,0,0,141.21199808219862,Intel Core i5,500,0,Intel
575,Mediacom,Notebook,4,Windows,1.4,0,0,157.3505121487356,Other Intel Processor,0,32,Intel
576,Toshiba,Ultrabook,16,Windows,1.24,1,0,157.3505121487356,Intel Core i7,0,512,Intel
577,Lenovo,Gaming,32,Windows,4.6,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
578,MSI,Gaming,16,Windows,4.14,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia
579,Dell,Notebook,8,Linux,2.2,0,0,141.21199808219862,Intel Core i7,0,256,AMD
580,Mediacom,Notebook,4,Windows,1.45,0,1,157.3505121487356,Other Intel Processor,0,32,Intel
581,Dell,Notebook,8,Windows,1.9,0,0,100.45466986113652,Intel Core i5,500,0,Intel
582,HP,Notebook,4,Windows,1.49,0,0,165.6321180513006,Intel Core i3,0,128,Intel
583,Dell,Notebook,16,Windows,1.93,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
584,Dell,Netbook,4,Others,1.26,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
585,MSI,Gaming,16,Windows,4.5,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
586,HP,Gaming,16,Windows,3.78,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
587,Lenovo,Ultrabook,12,Windows,1.4,0,1,157.3505121487356,Intel Core i7,0,256,Intel
588,Lenovo,Notebook,12,Windows,2.2,1,0,100.45466986113652,Intel Core i7,1000,0,Intel
589,Asus,Gaming,8,Windows,2.73,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia
590,Asus,2 in 1 Convertible,8,Windows,2.2,1,0,100.45466986113652,Intel Core i5,1000,0,Intel
591,Lenovo,Notebook,12,Windows,2.2,0,0,141.21199808219862,AMD Processor,0,512,AMD
592,Dell,2 in 1 Convertible,4,Windows,1.39,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
593,Samsung,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
594,Lenovo,Notebook,4,Others,2.8,0,0,127.33567457123112,Intel Core i3,500,0,Intel
595,Lenovo,Notebook,8,Windows,2.29,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
596,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,512,Intel
597,Lenovo,Notebook,8,Windows,1.7,0,1,157.3505121487356,Intel Core i5,0,256,Intel
598,Dell,2 in 1 Convertible,8,Windows,1.34,1,0,176.23257360658386,Intel Core i5,0,256,Intel
599,Dell,Workstation,8,Windows,2.06,1,0,141.21199808219862,Intel Core i7,0,256,Nvidia
600,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel
601,HP,Notebook,4,Windows,2.1,0,0,100.45466986113652,Intel Core i3,500,0,Intel
602,Acer,Notebook,4,Windows,1.6,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
603,MSI,Gaming,16,Windows,4.14,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
604,Dell,Notebook,4,Linux,2.18,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
605,MSI,Gaming,16,Windows,1.8,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia
606,Toshiba,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,0,256,Intel
607,Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
608,Lenovo,2 in 1 Convertible,8,Windows,2.0,1,1,141.21199808219862,Intel Core i7,0,256,Intel
609,Acer,Notebook,4,Windows,1.6,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
610,Lenovo,Notebook,32,Windows,2.5,0,1,282.42399616439724,Other Intel Processor,0,1000,Nvidia
611,Dell,Gaming,16,Windows,2.59,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
612,Dell,Notebook,4,Linux,2.18,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
613,Dell,Notebook,4,Linux,2.25,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
614,Dell,Notebook,4,Linux,1.93,0,0,100.45466986113652,Intel Core i5,500,0,Intel
615,Asus,Gaming,8,Windows,3.0,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
616,Dell,Notebook,4,Linux,2.18,0,0,141.21199808219862,Intel Core i5,0,128,AMD
617,HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,512,Intel
618,MSI,Gaming,16,Windows,2.94,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
619,Acer,2 in 1 Convertible,4,Others,1.25,1,1,135.0942111925629,Other Intel Processor,0,0,Intel
620,HP,Notebook,8,Windows,2.31,0,0,111.93520355955212,Intel Core i5,0,256,Intel
621,Lenovo,Notebook,8,Windows,1.65,0,0,157.3505121487356,Intel Core i5,0,256,Intel
622,Dell,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
623,Fujitsu,Notebook,8,Windows,2.2,0,0,100.45466986113652,Intel Core i5,0,256,Intel
624,HP,Notebook,4,Windows,1.88,0,0,100.45466986113652,Intel Core i5,500,0,Intel
625,Lenovo,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
626,Mediacom,Notebook,2,Windows,1.4,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
627,Lenovo,Notebook,4,Others,2.2,0,0,141.21199808219862,Intel Core i5,0,128,Intel
628,Asus,2 in 1 Convertible,6,Windows,1.5,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
629,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
630,Asus,Ultrabook,16,Windows,1.1,0,0,157.3505121487356,Intel Core i7,0,512,Intel
631,Dell,Gaming,16,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
632,Lenovo,Notebook,4,Windows,1.8,0,0,141.21199808219862,Intel Core i5,0,256,Intel
633,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
634,Asus,Notebook,8,Windows,2.0,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
635,Asus,Notebook,8,Windows,1.99,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
636,Dell,Ultrabook,8,Windows,1.23,1,0,276.053530085501,Intel Core i5,0,256,Intel
637,Lenovo,Notebook,2,Windows,1.42,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
638,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,256,Intel
639,Dell,Notebook,16,Windows,2.06,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
640,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
641,HP,Notebook,8,Windows,2.6,0,0,107.98564559226952,AMD Processor,1000,0,AMD
642,Lenovo,Ultrabook,16,Windows,1.14,0,1,157.3505121487356,Intel Core i7,0,512,Intel
643,Asus,Gaming,8,Others,2.5,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
644,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113652,Intel Core i3,500,0,Intel
645,Lenovo,Notebook,4,Windows,1.43,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
646,Acer,Ultrabook,8,Windows,1.8,0,1,157.3505121487356,Intel Core i5,0,256,Intel
647,Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
648,Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel
649,Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i7,0,256,Intel
650,Asus,Gaming,32,Windows,3.8,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia
651,Acer,Gaming,8,Linux,2.4,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
652,Dell,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel
653,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
654,HP,Notebook,4,Others,1.86,0,0,100.45466986113652,Intel Core i3,500,0,Intel
655,Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,500,0,Intel
656,Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,0,256,AMD
657,Dell,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
658,Lenovo,Gaming,8,Windows,3.31,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
659,Dell,Gaming,32,Windows,4.42,0,1,254.67134914246225,Intel Core i7,1000,512,Nvidia
660,Dell,Notebook,8,Windows,1.56,0,0,157.3505121487356,Intel Core i5,0,256,Intel
661,Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
662,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i5,500,0,Intel
663,HP,Notebook,6,Windows,2.04,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
664,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
665,Toshiba,Notebook,4,Windows,2.1,0,0,100.45466986113652,Intel Core i3,0,128,Intel
666,Dell,Notebook,8,Windows,2.06,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
667,HP,Notebook,8,Windows,2.1,0,0,141.21199808219862,Intel Core i7,1000,0,AMD
668,Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,0,256,Intel
669,Acer,Notebook,4,Linux,2.1,0,0,100.45466986113652,Intel Core i3,0,128,Intel
670,Microsoft,Ultrabook,8,Windows,1.252,1,0,200.84255993695703,Intel Core i7,0,256,Intel
671,Lenovo,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
672,Lenovo,2 in 1 Convertible,8,Windows,1.3,1,1,165.6321180513006,Intel Core i5,0,256,Intel
673,Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113652,AMD Processor,0,128,AMD
674,HP,2 in 1 Convertible,4,Windows,1.63,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia
675,MSI,Gaming,16,Windows,2.4,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
676,Asus,Ultrabook,8,Windows,1.1,0,0,157.3505121487356,Intel Core i5,0,256,Intel
677,HP,2 in 1 Convertible,8,Others,1.4,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
678,LG,Ultrabook,8,Windows,1.09,0,1,141.21199808219862,Intel Core i7,0,512,Intel
679,Acer,Gaming,16,Windows,2.5,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
680,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
681,Asus,Notebook,4,Windows,1.86,0,0,100.45466986113652,Other Intel Processor,0,128,Intel
682,Dell,Gaming,16,Windows,3.21,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
683,HP,Notebook,4,Windows,2.5,0,1,127.33567457123112,Intel Core i3,0,256,AMD
684,Lenovo,2 in 1 Convertible,8,Windows,1.19,1,1,165.6321180513006,Intel Core i7,0,512,Intel
685,Dell,Gaming,16,Windows,3.49,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
686,HP,Notebook,4,Windows,1.86,0,0,100.45466986113652,Intel Core i5,500,0,AMD
687,Dell,Notebook,4,Windows,2.2,0,0,100.45466986113652,Intel Core i3,1000,0,AMD
688,HP,Notebook,6,Windows,2.65,0,1,127.33567457123112,AMD Processor,2000,0,AMD
689,Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
690,Acer,Notebook,4,Others,1.45,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
691,Lenovo,Notebook,4,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,256,Intel
692,HP,Workstation,8,Windows,3.14,0,0,127.33567457123112,Intel Core i7,500,0,Nvidia
693,Lenovo,2 in 1 Convertible,8,Windows,1.42,1,0,209.8006828649808,Intel Core i7,0,256,Intel
694,Toshiba,Notebook,8,Windows,1.5,0,1,165.6321180513006,Intel Core i5,0,256,Intel
695,Acer,Netbook,4,Windows,1.4,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
696,Lenovo,2 in 1 Convertible,16,Windows,1.38,1,0,157.3505121487356,Intel Core i7,0,512,Intel
697,Asus,2 in 1 Convertible,4,Others,1.2,1,0,176.23257360658386,Other Intel Processor,0,0,Intel
698,Toshiba,Ultrabook,16,Windows,1.36,1,0,165.6321180513006,Intel Core i7,0,512,Intel
699,HP,Notebook,4,Windows,2.1,0,1,141.21199808219862,Intel Core i7,500,0,AMD
700,Dell,Gaming,8,Windows,2.56,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
701,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,AMD Processor,0,256,AMD
702,Lenovo,Notebook,8,Windows,2.2,0,0,100.45466986113652,AMD Processor,1000,0,AMD
703,Lenovo,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i5,2000,0,Intel
704,Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113652,Intel Core i3,500,0,Intel
705,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,0,256,Intel
706,Acer,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i5,0,256,Intel
707,Lenovo,Workstation,16,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
708,Lenovo,Notebook,8,Windows,1.8,0,0,157.3505121487356,Intel Core i5,0,256,Intel
709,HP,Notebook,6,Windows,2.71,0,1,127.33567457123112,AMD Processor,2000,0,AMD
710,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
711,Dell,Notebook,8,Linux,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
712,Dell,Notebook,8,Linux,1.98,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
713,Asus,Notebook,4,Windows,1.5,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
714,Dell,Notebook,16,Windows,1.93,0,0,141.21199808219862,Intel Core i5,0,512,Intel
715,Lenovo,Notebook,8,Windows,1.87,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia
716,Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,256,Intel
717,Lenovo,Notebook,4,Windows,2.19,0,0,100.45466986113652,AMD Processor,500,0,AMD
718,Mediacom,Notebook,4,Windows,1.4,0,1,161.72539083525606,Other Intel Processor,32,0,Intel
719,HP,Notebook,8,Windows,2.63,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
720,Lenovo,Ultrabook,8,Windows,1.17,0,1,209.8006828649808,Intel Core i7,0,512,Intel
721,HP,2 in 1 Convertible,8,Windows,1.58,1,1,117.82653006268644,Intel Core i5,0,256,Intel
722,Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel
723,Dell,Gaming,32,Windows,4.36,0,0,254.67134914246225,Intel Core i7,1000,1000,Nvidia
724,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
725,Lenovo,Notebook,4,Others,1.9,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
726,Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
727,Dell,2 in 1 Convertible,4,Windows,1.71,1,0,165.6321180513006,Intel Core i3,1000,0,Intel
728,Dell,Notebook,8,Linux,2.32,0,0,100.45466986113652,Intel Core i5,1000,0,AMD
729,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,AMD Processor,1000,0,AMD
730,Acer,Gaming,16,Windows,4.2,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia
731,Dell,Notebook,12,Windows,2.25,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
732,HP,Notebook,6,Windows,2.1,0,0,141.21199808219862,AMD Processor,1000,128,AMD
733,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113652,Intel Core i5,500,0,Intel
734,Lenovo,Notebook,8,Windows,1.44,0,1,165.6321180513006,Intel Core i5,0,256,Intel
735,Lenovo,Notebook,4,Windows,1.85,0,0,141.21199808219862,Intel Core i7,1000,0,Intel
736,HP,Workstation,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
737,Dell,2 in 1 Convertible,8,Windows,1.55,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
738,MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
739,Acer,Notebook,4,Windows,2.4,0,0,100.45466986113652,Intel Core i3,500,0,Intel
740,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
741,Dell,Notebook,8,Windows,2.0,0,0,100.45466986113652,Intel Core i3,0,256,Intel
742,Toshiba,Notebook,8,Windows,1.25,1,1,157.3505121487356,Intel Core i5,0,256,Intel
743,Lenovo,2 in 1 Convertible,8,Windows,1.7,1,0,157.3505121487356,Intel Core i5,0,256,Intel
744,Lenovo,Workstation,16,Windows,2.5,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia
745,Acer,Notebook,2,Others,1.68,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
746,Samsung,Ultrabook,16,Windows,0.81,0,0,165.6321180513006,Intel Core i7,0,256,Intel
747,HP,Notebook,8,Windows,1.86,0,0,141.21199808219862,Intel Core i3,0,256,Intel
748,Dell,Notebook,8,Windows,1.6,0,0,111.93520355955212,Intel Core i5,0,256,Intel
749,HP,Workstation,16,Windows,3.0,0,1,127.33567457123112,Other Intel Processor,0,256,Nvidia
750,Lenovo,Netbook,4,Windows,1.4,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
751,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,0,256,Intel
752,Asus,Notebook,4,Others,2.45,0,0,100.45466986113652,Intel Core i5,1000,0,Nvidia
753,Lenovo,Ultrabook,4,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,180,Intel
754,Asus,Notebook,4,Windows,2.37,0,0,100.45466986113652,Intel Core i7,0,256,Intel
755,Lenovo,2 in 1 Convertible,8,Windows,1.3,1,1,276.053530085501,Intel Core i5,0,256,Intel
756,HP,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
757,HP,Workstation,8,Windows,2.59,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
758,Dell,Gaming,16,Windows,4.42,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
759,Acer,Notebook,4,Windows,2.1,0,0,100.45466986113652,Intel Core i5,0,256,Intel
760,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
761,Dell,Ultrabook,16,Windows,1.18,0,0,176.23257360658386,Intel Core i7,0,256,Intel
762,Google,Ultrabook,8,Others,1.1,1,0,234.50740003017813,Intel Core i5,0,256,Intel
763,Asus,Ultrabook,8,Windows,1.2,0,1,276.053530085501,Intel Core i5,0,256,Intel
764,Dell,Notebook,4,Windows,1.65,0,0,117.82653006268644,Intel Core i3,500,0,Intel
765,Acer,Notebook,4,Windows,1.6,0,0,117.82653006268644,Intel Core i5,0,128,Intel
766,Asus,Notebook,4,Windows,2.8,0,0,90.58340172449304,Other Intel Processor,1000,0,Nvidia
767,Dell,Gaming,16,Windows,2.72,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia
768,Samsung,Ultrabook,8,Windows,1.31,1,0,165.6321180513006,Intel Core i7,0,256,Intel
769,Acer,Notebook,4,Linux,2.1,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
770,Dell,Notebook,16,Windows,2.3,0,0,141.21199808219862,Intel Core i7,0,256,AMD
771,Samsung,2 in 1 Convertible,16,Windows,1.71,1,0,146.86047800548656,Intel Core i7,0,256,AMD
772,Toshiba,Notebook,4,Windows,1.75,0,1,111.93520355955212,Intel Core i5,0,128,Intel
773,Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
774,HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669836,Intel Core i5,0,256,Intel
775,Asus,2 in 1 Convertible,12,Windows,2.3,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia
776,Lenovo,Notebook,16,Windows,2.5,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
777,Acer,Notebook,4,Windows,1.8,0,1,157.3505121487356,Intel Core i3,0,128,Intel
778,Razer,Gaming,16,Windows,1.95,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia
779,Asus,Notebook,8,Windows,2.0,0,0,141.21199808219862,Other Intel Processor,0,128,Intel
780,Dell,Gaming,32,Windows,4.42,0,1,127.33567457123112,Intel Core i7,1000,1000,Nvidia
781,Asus,Gaming,16,Windows,4.3,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
782,Toshiba,Ultrabook,16,Windows,1.47,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia
783,Lenovo,Notebook,8,Others,2.2,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
784,Lenovo,Ultrabook,16,Windows,1.7,0,0,157.3505121487356,Intel Core i7,0,512,Intel
785,MSI,Gaming,16,Windows,1.6,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia
786,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
787,Lenovo,Gaming,4,Windows,2.4,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
788,Acer,Gaming,16,Windows,4.2,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
789,Dell,Gaming,8,Windows,2.62,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
790,Asus,Gaming,8,Windows,2.24,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
791,Vero,Notebook,4,Windows,1.22,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
792,Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,512,Intel
793,Lenovo,2 in 1 Convertible,8,Windows,2.08,1,0,141.21199808219862,Intel Core i5,0,256,AMD
794,Apple,Ultrabook,8,Mac,0.92,0,1,226.4155471693585,Other Intel Processor,0,0,Intel
795,Lenovo,2 in 1 Convertible,8,Windows,1.42,1,1,209.8006828649808,Intel Core i5,0,256,Intel
796,Asus,Notebook,4,Windows,1.63,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
797,Dell,Notebook,8,Windows,1.95,0,0,100.45466986113652,Intel Core i5,0,128,Intel
798,Lenovo,2 in 1 Convertible,8,Windows,1.38,1,1,158.48253022174808,Intel Core i7,0,256,Intel
799,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i3,0,256,AMD
800,HP,Workstation,8,Windows,3.14,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
801,Asus,Notebook,8,Windows,2.37,0,0,141.21199808219862,Intel Core i5,0,256,Intel
802,Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i5,0,256,Intel
803,Dell,Notebook,8,Windows,2.06,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia
804,Dell,Netbook,4,Windows,1.63,0,0,135.0942111925629,Other Intel Processor,0,128,Intel
805,HP,Netbook,8,Windows,1.26,0,0,125.36742798669836,Intel Core i5,0,256,Intel
806,Toshiba,Notebook,4,Windows,2.1,0,0,100.45466986113652,Intel Core i5,500,0,Intel
807,HP,Notebook,8,Windows,2.04,0,0,100.45466986113652,AMD Processor,2000,0,AMD
808,Dell,Gaming,16,Windows,2.62,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia
809,Lenovo,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
810,HP,Gaming,12,Windows,3.74,0,1,127.33567457123112,Intel Core i7,1000,0,AMD
811,MSI,Gaming,16,Windows,2.9,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia
812,Samsung,Ultrabook,8,Windows,0.81,0,0,165.6321180513006,Intel Core i5,0,256,Intel
813,Dell,Notebook,8,Windows,1.98,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
814,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,0,256,AMD
815,Lenovo,Ultrabook,8,Windows,1.32,0,0,157.3505121487356,Intel Core i7,0,256,Intel
